"","date","hits","keyword","geo","time","gprop","category"
"2624",2007-08-01,17,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2625",2007-09-01,18,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2626",2007-10-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2627",2007-11-01,16,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2628",2007-12-01,22,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2629",2008-01-01,16,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2630",2008-02-01,15,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2631",2008-03-01,15,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2632",2008-04-01,29,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2633",2008-05-01,27,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2634",2008-06-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2635",2008-07-01,27,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2636",2008-08-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2637",2008-09-01,13,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2638",2008-10-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2639",2008-11-01,28,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2640",2008-12-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2641",2009-01-01,13,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2642",2009-02-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2643",2009-03-01,34,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2644",2009-04-01,13,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2645",2009-05-01,23,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2646",2009-06-01,24,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2647",2009-07-01,11,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2648",2009-08-01,11,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2649",2009-09-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2650",2009-10-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2651",2009-11-01,21,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2652",2009-12-01,15,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2653",2010-01-01,22,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2654",2010-02-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2655",2010-03-01,20,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2656",2010-04-01,24,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2657",2010-05-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2658",2010-06-01,38,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2659",2010-07-01,10,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2660",2010-08-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2661",2010-09-01,21,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2662",2010-10-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2663",2010-11-01,0,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2664",2010-12-01,14,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2665",2011-01-01,28,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2666",2011-02-01,17,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2667",2011-03-01,5,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2668",2011-04-01,18,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2669",2011-05-01,51,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2670",2011-06-01,16,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2671",2011-07-01,16,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2672",2011-08-01,13,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2673",2011-09-01,45,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2674",2011-10-01,13,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2675",2011-11-01,18,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2676",2011-12-01,30,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2677",2012-01-01,20,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2678",2012-02-01,16,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2679",2012-03-01,11,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2680",2012-04-01,8,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2681",2012-05-01,25,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2682",2012-06-01,19,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2683",2012-07-01,32,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2684",2012-08-01,3,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2685",2012-09-01,21,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2686",2012-10-01,28,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2687",2012-11-01,16,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2688",2012-12-01,17,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2689",2013-01-01,17,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2690",2013-02-01,21,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2691",2013-03-01,16,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2692",2013-04-01,22,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2693",2013-05-01,9,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2694",2013-06-01,13,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2695",2013-07-01,23,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2696",2013-08-01,14,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2697",2013-09-01,25,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2698",2013-10-01,16,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2699",2013-11-01,14,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2700",2013-12-01,22,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2701",2014-01-01,27,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2702",2014-02-01,15,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2703",2014-03-01,16,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2704",2014-04-01,24,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2705",2014-05-01,25,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2706",2014-06-01,26,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2707",2014-07-01,20,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2708",2014-08-01,36,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2709",2014-09-01,21,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2710",2014-10-01,13,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2711",2014-11-01,23,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2712",2014-12-01,26,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2713",2015-01-01,22,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2714",2015-02-01,14,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2715",2015-03-01,14,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2716",2015-04-01,29,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2717",2015-05-01,37,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2718",2015-06-01,23,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2719",2015-07-01,30,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2720",2015-08-01,34,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2721",2015-09-01,28,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2722",2015-10-01,22,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2723",2015-11-01,20,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2724",2015-12-01,31,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2725",2016-01-01,38,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2726",2016-02-01,25,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2727",2016-03-01,34,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2728",2016-04-01,34,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2729",2016-05-01,41,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2730",2016-06-01,20,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2731",2016-07-01,31,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2732",2016-08-01,40,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2733",2016-09-01,26,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2734",2016-10-01,21,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2735",2016-11-01,19,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2736",2016-12-01,14,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2737",2017-01-01,17,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2738",2017-02-01,21,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2739",2017-03-01,28,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2740",2017-04-01,36,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2741",2017-05-01,38,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2742",2017-06-01,31,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2743",2017-07-01,28,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2744",2017-08-01,33,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2745",2017-09-01,21,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2746",2017-10-01,27,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2747",2017-11-01,43,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2748",2017-12-01,44,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2749",2018-01-01,51,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2750",2018-02-01,24,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2751",2018-03-01,33,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2752",2018-04-01,26,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2753",2018-05-01,30,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2754",2018-06-01,26,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2755",2018-07-01,32,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2756",2018-08-01,30,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2757",2018-09-01,35,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2758",2018-10-01,34,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2759",2018-11-01,23,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2760",2018-12-01,23,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2761",2019-01-01,50,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2762",2019-02-01,33,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2763",2019-03-01,29,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2764",2019-04-01,35,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2765",2019-05-01,34,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2766",2019-06-01,35,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2767",2019-07-01,36,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2768",2019-08-01,38,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2769",2019-09-01,38,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2770",2019-10-01,23,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2771",2019-11-01,19,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2772",2019-12-01,35,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2773",2020-01-01,33,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2774",2020-02-01,35,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2775",2020-03-01,22,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2776",2020-04-01,42,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2777",2020-05-01,31,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2778",2020-06-01,48,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2779",2020-07-01,49,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2780",2020-08-01,39,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2781",2020-09-01,36,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2782",2020-10-01,49,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2783",2020-11-01,41,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2784",2020-12-01,37,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2785",2021-01-01,56,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2786",2021-02-01,40,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2787",2021-03-01,46,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2788",2021-04-01,61,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2789",2021-05-01,41,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2790",2021-06-01,53,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2791",2021-07-01,34,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2792",2021-08-01,31,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2793",2021-09-01,49,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2794",2021-10-01,36,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2795",2021-11-01,29,"how to invest","ZA","2004-01-01 2021-11-07","web",0
"2796",2004-01-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2797",2004-02-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2798",2004-03-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2799",2004-04-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2800",2004-05-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2801",2004-06-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2802",2004-07-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2803",2004-08-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2804",2004-09-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2805",2004-10-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2806",2004-11-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2807",2004-12-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2808",2005-01-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2809",2005-02-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2810",2005-03-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2811",2005-04-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2812",2005-05-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2813",2005-06-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2814",2005-07-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2815",2005-08-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2816",2005-09-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2817",2005-10-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2818",2005-11-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2819",2005-12-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2820",2006-01-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2821",2006-02-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2822",2006-03-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2823",2006-04-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2824",2006-05-01,75,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2825",2006-06-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2826",2006-07-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2827",2006-08-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2828",2006-09-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2829",2006-10-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2830",2006-11-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2831",2006-12-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2832",2007-01-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2833",2007-02-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2834",2007-03-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2835",2007-04-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2836",2007-05-01,44,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2837",2007-06-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2838",2007-07-01,86,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2839",2007-08-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2840",2007-09-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2841",2007-10-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2842",2007-11-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2843",2007-12-01,50,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2844",2008-01-01,36,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2845",2008-02-01,100,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2846",2008-03-01,33,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2847",2008-04-01,33,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2848",2008-05-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2849",2008-06-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2850",2008-07-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2851",2008-08-01,30,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2852",2008-09-01,60,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2853",2008-10-01,54,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2854",2008-11-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2855",2008-12-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2856",2009-01-01,60,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2857",2009-02-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2858",2009-03-01,26,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2859",2009-04-01,30,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2860",2009-05-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2861",2009-06-01,27,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2862",2009-07-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2863",2009-08-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2864",2009-09-01,50,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2865",2009-10-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2866",2009-11-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2867",2009-12-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2868",2010-01-01,51,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2869",2010-02-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2870",2010-03-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2871",2010-04-01,28,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2872",2010-05-01,53,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2873",2010-06-01,29,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2874",2010-07-01,23,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2875",2010-08-01,22,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2876",2010-09-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2877",2010-10-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2878",2010-11-01,24,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2879",2010-12-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2880",2011-01-01,39,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2881",2011-02-01,25,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2882",2011-03-01,0,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2883",2011-04-01,27,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2884",2011-05-01,46,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2885",2011-06-01,12,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2886",2011-07-01,24,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2887",2011-08-01,62,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2888",2011-09-01,31,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2889",2011-10-01,61,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2890",2011-11-01,30,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2891",2011-12-01,11,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2892",2012-01-01,47,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2893",2012-02-01,35,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2894",2012-03-01,25,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2895",2012-04-01,37,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2896",2012-05-01,48,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2897",2012-06-01,26,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2898",2012-07-01,49,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2899",2012-08-01,15,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2900",2012-09-01,57,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2901",2012-10-01,42,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2902",2012-11-01,15,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2903",2012-12-01,48,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2904",2013-01-01,24,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2905",2013-02-01,24,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2906",2013-03-01,22,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2907",2013-04-01,14,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2908",2013-05-01,27,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2909",2013-06-01,29,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2910",2013-07-01,45,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2911",2013-08-01,44,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2912",2013-09-01,19,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2913",2013-10-01,37,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2914",2013-11-01,33,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2915",2013-12-01,13,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2916",2014-01-01,37,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2917",2014-02-01,28,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2918",2014-03-01,19,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2919",2014-04-01,35,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2920",2014-05-01,38,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2921",2014-06-01,21,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2922",2014-07-01,19,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2923",2014-08-01,41,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2924",2014-09-01,34,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2925",2014-10-01,22,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2926",2014-11-01,40,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2927",2014-12-01,23,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2928",2015-01-01,47,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2929",2015-02-01,28,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2930",2015-03-01,22,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2931",2015-04-01,57,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2932",2015-05-01,50,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2933",2015-06-01,20,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2934",2015-07-01,37,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2935",2015-08-01,39,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2936",2015-09-01,30,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2937",2015-10-01,41,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2938",2015-11-01,30,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2939",2015-12-01,26,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2940",2016-01-01,70,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2941",2016-02-01,53,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2942",2016-03-01,33,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2943",2016-04-01,49,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2944",2016-05-01,55,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2945",2016-06-01,39,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2946",2016-07-01,45,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2947",2016-08-01,51,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2948",2016-09-01,42,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2949",2016-10-01,35,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2950",2016-11-01,22,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2951",2016-12-01,31,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2952",2017-01-01,30,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2953",2017-02-01,35,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2954",2017-03-01,53,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2955",2017-04-01,19,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2956",2017-05-01,33,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2957",2017-06-01,23,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2958",2017-07-01,60,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2959",2017-08-01,40,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2960",2017-09-01,22,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2961",2017-10-01,33,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2962",2017-11-01,42,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2963",2017-12-01,54,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2964",2018-01-01,61,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2965",2018-02-01,43,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2966",2018-03-01,52,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2967",2018-04-01,75,"invest money","ZA","2004-01-01 2021-11-07","web",0
"2968",2018-05-01,43,"invest money","ZA","2004-01-01 2021-11-07","web",0
